SECTOR,SHELF,REEF_NAME,REEF_ID,LATITUDE,LONGITUDE,P_CODE,VISIT_NO,YEAR_CODE,REPORT_YEAR,SAMPLE_DATE,MEDIAN_LIVE_CORAL,MEDIAN_SOFT_CORAL,MEDIAN_DEAD_CORAL,MEAN_LIVE_CORAL,MEAN_SOFT_CORAL,MEAN_DEAD_CORAL,TOTAL_COTS,MEAN_COTS_PER_TOW,TOTAL_TROUT,MEAN_TROUT_PER_TOW,TOWS
CG,M,PEARSON REEF,11211S,-11.566667,143.716667,RM,25,201617,2017,7/12/2016,1U,1L,2U,11.97,2.5,21.212,9,0.273,48,1.454545455,33
CG,M,PEARSON REEF,11211S,-11.566667,143.716667,RMRAP,28,201920,2020,28/11/2019,1U,1L,0,10.068,2.432,0.743,0,0,21,0.567567568,37
CG,M,PEARSON REEF,11211S,-11.566667,143.716667,RM,29,202021,2021,9/12/2020,2L,1L,0,18.71,2.339,0.726,0,0,14,0.451612903,31
CG,M,MIDDLE BANKS (2),11222S2,-11.763333,143.651667,RM,3,199495,1995,6/10/1994,3U,,1L,47.917,,2.5,0,0,,,9
CG,M,MIDDLE BANKS (2),11222S2,-11.763333,143.651667,RM,6,199798,1998,25/03/1998,4U,1L,1L,70.25,2.5,2.5,0,0,,,10
CG,M,MIDDLE BANKS (2),11222S2,-11.763333,143.651667,RM,12,200304,2004,6/09/2003,4L,1L,1L,60.5,2.5,2.5,0,0,,,10
CG,M,MIDDLE BANKS (2),11222S2,-11.763333,143.651667,RM,21,201213,2013,9/02/2013,4U,1L,1L,63.5,3.5,3.5,1,0.1,5,0.5,10
CG,M,MIDDLE BANKS (2),11222S2,-11.763333,143.651667,RM,25,201617,2017,7/12/2016,3U/4L,1L,2L,52.125,2.5,16.25,0,0,28,2.8,10
CG,M,MIDDLE BANKS (2),11222S2,-11.763333,143.651667,RM,27,201819,2019,22/01/2019,3L,1L,1L,34.375,2.5,2.5,0,0,4,0.4,10
CG,M,MIDDLE BANKS (2),11222S2,-11.763333,143.651667,RMRAP,28,201920,2020,28/11/2019,3U/4L,1L,1L,49.125,5,1.75,0,0,3,0.3,10
CG,M,MIDDLE BANKS (2),11222S2,-11.763333,143.651667,RM,29,202021,2021,9/12/2020,3L,1L,0,31.375,2.5,0.25,0,0,16,1.6,10
CG,M,MIDDLE BANKS B (3),11222S3,-11.771667,143.658333,RM,3,199495,1995,6/10/1994,3L/3U,,1L,42.083,,2.5,0,0,,,12
CG,M,MIDDLE BANKS B (3),11222S3,-11.771667,143.658333,RM,6,199798,1998,25/03/1998,4U,0,1L,61.563,0.417,2.5,0,0,,,12
CG,M,MIDDLE BANKS B (3),11222S3,-11.771667,143.658333,RM,12,200304,2004,6/09/2003,3U,1L,1L,43.646,2.5,2.917,0,0,,,12
CG,M,MIDDLE BANKS B (3),11222S3,-11.771667,143.658333,RM,21,201213,2013,9/02/2013,3L,1L,1L,35.682,2.955,2.5,1,0.091,7,0.636363636,11
CG,M,MIDDLE BANKS B (3),11222S3,-11.771667,143.658333,RM,25,201617,2017,7/12/2016,4L,1L,1L,53.021,2.5,4.167,0,0,53,4.416666667,12
CG,M,MIDDLE BANKS B (3),11222S3,-11.771667,143.658333,RM,27,201819,2019,22/01/2019,3U,1L,1L,50.096,4.808,2.5,0,0,4,0.307692308,13
CG,M,MIDDLE BANKS B (3),11222S3,-11.771667,143.658333,RMRAP,28,201920,2020,28/11/2019,4L,1U,1L,61.375,7.5,1.5,0,0,,,10
CG,M,MIDDLE BANKS B (3),11222S3,-11.771667,143.658333,RM,29,202021,2021,9/12/2020,4U/5L,1U/2L,1L,73.021,11.25,2.292,1,0.083,12,1,12
CG,M,ASHMORE BANKS (1),11237A,-11.885167,143.629333,RM,3,199495,1995,5/10/1994,4U,,1L,68.864,,1.591,0,0,,,11
CG,M,ASHMORE BANKS (1),11237A,-11.885167,143.629333,RM,6,199798,1998,25/03/1998,4L,1L,1L,45.227,2.955,2.5,0,0,,,11
CG,M,ASHMORE BANKS (1),11237A,-11.885167,143.629333,RM,12,200304,2004,6/09/2003,4U,1L,1L,60.341,2.273,2.5,0,0,,,11
CG,M,ASHMORE BANKS (1),11237A,-11.885167,143.629333,RM,21,201213,2013,9/02/2013,2U,1L,1L,23.409,4.318,2.5,0,0,2,0.181818182,11
CG,M,ASHMORE BANKS (1),11237A,-11.885167,143.629333,RM,25,201617,2017,7/12/2016,4L,1L,1L,58.977,2.5,4.318,0,0,10,0.909090909,11
CG,M,ASHMORE BANKS (1),11237A,-11.885167,143.629333,RM,27,201819,2019,22/01/2019,3U,1L,1L,38.864,2.5,2.5,0,0,4,0.363636364,11
CG,M,ASHMORE BANKS (1),11237A,-11.885167,143.629333,RMRAP,28,201920,2020,28/11/2019,3L/3U,1L,1L,43.229,2.5,2.5,0,0,1,0.083333333,12
CG,M,ASHMORE BANKS (1),11237A,-11.885167,143.629333,RM,29,202021,2021,9/12/2020,4U,1L,1L,59.886,3.409,2.5,0,0,,,11
CG,M,ASHMORE BANKS (2),11237B,-11.88,143.709833,RM,3,199495,1995,5/10/1994,3L,,0,41.023,,0,0,0,,,11
CG,M,ASHMORE BANKS (2),11237B,-11.88,143.709833,RM,6,199798,1998,25/03/1998,3L,1L,1L,37.292,2.5,2.5,0,0,,,12
CG,M,ASHMORE BANKS (2),11237B,-11.88,143.709833,RM,12,200304,2004,6/09/2003,2U,1L,1L,31.458,5.208,2.5,0,0,,,12
CG,M,ASHMORE BANKS (2),11237B,-11.88,143.709833,RM,21,201213,2013,9/02/2013,2U,1L,1L,26.429,3.214,3.214,0,0,5,0.357142857,14
CG,M,ASHMORE BANKS (2),11237B,-11.88,143.709833,RM,25,201617,2017,7/12/2016,4L,1L,1L,54.196,3.571,1.964,0,0,13,0.928571429,14
CG,M,ASHMORE BANKS (2),11237B,-11.88,143.709833,RM,27,201819,2019,22/01/2019,3U,1L,0,53.167,4.667,1.167,0,0,1,0.066666667,15
CG,M,ASHMORE BANKS (2),11237B,-11.88,143.709833,RMRAP,28,201920,2020,28/11/2019,4L,1L,1L,54.375,4.219,2.031,0,0,3,0.1875,16
CG,M,ASHMORE BANKS (2),11237B,-11.88,143.709833,RM,29,202021,2021,9/12/2020,4U,1U,0,62.875,9.5,0.5,0,0,,,10
CG,M,ASHMORE BANKS (3),11237C,-11.926667,143.688167,RM,3,199495,1995,5/10/1994,3U/4L,,1L,48.75,,2.188,0,0,,,8
CG,M,ASHMORE BANKS (3),11237C,-11.926667,143.688167,RM,6,199798,1998,25/03/1998,3L/3U,1L,1L,40.833,3.75,2.917,0,0,,,12
CG,M,ASHMORE BANKS (3),11237C,-11.926667,143.688167,RM,12,200304,2004,6/09/2003,3L,1U,1L,37.386,6.818,2.5,0,0,,,11
CG,M,ASHMORE BANKS (3),11237C,-11.926667,143.688167,RM,21,201213,2013,9/02/2013,2L/2U,1L,1L/1U,23.229,2.5,9.167,0,0,1,0.083333333,12
CG,M,ASHMORE BANKS (3),11237C,-11.926667,143.688167,RM,25,201617,2017,7/12/2016,4L,1L,1L,58.409,2.955,2.5,0,0,7,0.636363636,11
CG,M,ASHMORE BANKS (3),11237C,-11.926667,143.688167,RM,27,201819,2019,22/01/2019,3L,1L,1L,37.045,5.455,2.273,0,0,,,11
CG,M,ASHMORE BANKS (3),11237C,-11.926667,143.688167,RMRAP,28,201920,2020,28/11/2019,3U/4L,1L,0,50.125,2.5,1,0,0,1,0.1,10
CG,M,ASHMORE BANKS (3),11237C,-11.926667,143.688167,RM,29,202021,2021,9/12/2020,4U/5L,1L,0,67.188,3.333,0.417,0,0,10,0.833333333,12
CG,M,FORBES ISLANDS REEF,12016B,-12.291667,143.408333,RM,1,199293,1993,16/12/1992,4,,1,56.486,,4.054,3,0.081,,,37
CG,M,FORBES ISLANDS REEF,12016B,-12.291667,143.408333,RM,4,199596,1996,24/09/1995,4L,,1L,50.956,,1.765,14,0.412,,,34
CG,M,FORBES ISLANDS REEF,12016B,-12.291667,143.408333,RM,10,200102,2002,14/07/2001,4L,1L,1L,56.036,2.5,3.214,18,0.514,,,35
CG,M,FORBES ISLANDS REEF,12016B,-12.291667,143.408333,RM,13,200405,2005,2/09/2004,3L,1L,1L,39.714,2.643,2.143,21,0.6,,,35
CG,M,QUOIN REEF(12027),12027B,-12.4,143.533333,RM,2,199394,1994,3/10/1993,2L,,0,15.714,,0.714,1,0.143,,,7
CG,M,QUOIN REEF(12027),12027B,-12.4,143.533333,RM,6,199798,1998,26/03/1998,1U,1U,1L,7.857,8.929,2.143,0,0,,,7
CG,M,QUOIN REEF(12027),12027B,-12.4,143.533333,RAP,14,200506,2006,8/10/2005,1U/2L,1L/1U,1L,11.25,6.25,1.667,2,0.333,6,1,6
CG,M,QUOIN REEF(12027),12027B,-12.4,143.533333,RM,21,201213,2013,8/02/2013,1U,1L,1L,11.786,3.929,2.5,7,1,1,0.142857143,7
CG,M,QUOIN REEF(12027),12027B,-12.4,143.533333,RM,25,201617,2017,6/12/2016,1U,1L,1L,12.5,4.167,2.917,0,0,1,0.166666667,6
CG,M,QUOIN REEF(12027),12027B,-12.4,143.533333,RM,29,202021,2021,13/12/2020,2U,1U,1L,23.75,10.357,1.786,0,0,1,0.142857143,7
CG,O,RAINE REEF,11243S,-11.6,144.025,RM,3,199495,1995,6/10/1994,3U,,0,49.267,,0.776,0,0,,,29
CG,O,RAINE REEF,11243S,-11.6,144.025,RM,6,199798,1998,25/03/1998,3U,1L,0,44.34,2.014,0.278,0,0,,,36
CG,O,MANTIS REEF,12056S,-12.275,143.891667,RM,27,201819,2019,20/01/2019,2L,1L,0,16.771,3.542,0.667,0,0,47,0.783333333,60
CG,O,MANTIS REEF,12056S,-12.275,143.891667,RMRAP,28,201920,2020,29/11/2019,2U,1L,1L,21.667,7.361,1.875,0,0,15,0.416666667,36
CG,O,MANTIS REEF,12056S,-12.275,143.891667,RM,29,202021,2021,6/12/2020,3L,1L,0,32.143,4.821,0.446,0,0,19,0.678571429,28
CG,O,LAGOON REEF,12061S,-12.391667,143.741667,RM,1,199293,1993,13/12/1992,3,,1,41.767,,2.845,0,0,,,58
CG,O,LAGOON REEF,12061S,-12.391667,143.741667,RM,2,199394,1994,6/10/1993,3L,,0,33.795,,0.955,0,0,,,55
CG,O,LAGOON REEF,12061S,-12.391667,143.741667,RM,3,199495,1995,5/10/1994,2U,,1L,29.935,,1.293,0,0,,,58
CG,O,LAGOON REEF,12061S,-12.391667,143.741667,RM,4,199596,1996,22/09/1995,3L,,0/1L,36.313,,1.25,0,0,,,60
CG,O,LAGOON REEF,12061S,-12.391667,143.741667,RM,6,199798,1998,27/03/1998,3L,1L,1L,34.481,2.692,1.346,1,0.015,,,65
CG,O,LAGOON REEF,12061S,-12.391667,143.741667,RM,13,200405,2005,3/09/2004,2U,1L,1L,29.151,2.689,1.557,0,0,,,53
CG,O,LAGOON REEF,12061S,-12.391667,143.741667,RAP,14,200506,2006,9/10/2005,2U,1L,1L,27.338,3.981,2.5,0,0,46,0.851851852,54
CG,O,LAGOON REEF,12061S,-12.391667,143.741667,RM,27,201819,2019,18/01/2019,3L,1L,0,39.864,3.5,1.591,0,0,9,0.163636364,55
CG,O,LAGOON REEF,12061S,-12.391667,143.741667,RMRAP,28,201920,2020,29/11/2019,3U,1L,1L,39.227,4.364,1.5,0,0,7,0.127272727,55
CG,O,LAGOON REEF,12061S,-12.391667,143.741667,RM,29,202021,2021,8/12/2020,3L,1L,1L,38.013,5.804,1.429,0,0,18,0.321428571,56
CG,O,12071S,12071S,-12.483333,143.75,RM,1,199293,1993,13/12/1992,3,,1,42.885,,4.615,0,0,,,26
CG,O,12071S,12071S,-12.483333,143.75,RM,4,199596,1996,21/09/1995,3L,,0,37.727,,0.795,1,0.045,,,22
CG,O,12071S,12071S,-12.483333,143.75,RMRAP,28,201920,2020,3/12/2019,3L,1L,0,39.12,4.074,0.556,0,0,4,0.148148148,27
CG,O,12071S,12071S,-12.483333,143.75,RM,29,202021,2021,14/12/2020,2U,1U,0,29.185,7.065,1.087,0,0,2,0.086956522,23
CG,O,SECOND SMALL REEF,12098S,-12.566667,143.775,RM,2,199394,1994,6/10/1993,3L,,0/1L,37.292,,1.25,0,0,,,18
CG,O,SECOND SMALL REEF,12098S,-12.566667,143.775,RM,6,199798,1998,27/03/1998,3L,1U,0,32.5,10,0.735,0,0,,,17
CG,O,SECOND SMALL REEF,12098S,-12.566667,143.775,RAP,14,200506,2006,9/10/2005,2U/3L,1L,1L,31.625,5.5,2.5,0,0,29,1.45,20
CG,O,SECOND SMALL REEF,12098S,-12.566667,143.775,RMRAP,28,201920,2020,3/12/2019,2U,1L,1L,20.962,4.327,2.404,0,0,6,0.230769231,26
CG,O,SECOND SMALL REEF,12098S,-12.566667,143.775,RM,29,202021,2021,14/12/2020,3U,1L,0,39.013,7.5,0.921,0,0,1,0.052631579,19
CG,O,LOG REEF (SOUTH),12107S,-12.675,143.841667,RM,2,199394,1994,6/10/1993,2U,,0,28.641,,0.571,0,0,,,92
CG,O,LOG REEF (SOUTH),12107S,-12.675,143.841667,RM,6,199798,1998,27/03/1998,3U,1L,0,37.126,4.098,1.108,0,0,,,97
CG,O,LOG REEF (SOUTH),12107S,-12.675,143.841667,RAP,14,200506,2006,9/10/2005,2L,1L,1L,16.855,2.903,2.339,0,0,40,0.430107527,93
CG,O,LOG REEF (SOUTH),12107S,-12.675,143.841667,RM,29,202021,2021,14/12/2020,2L,1L,1L,26.538,4.808,1.319,0,0,16,0.175824176,91
CL,I,HOUGHTON REEF,14094S,-14.525,144.975,RM,4,199596,1996,28/09/1995,2L,,0,17.763,,0.789,0,0,,,19
CL,I,HOUGHTON REEF,14094S,-14.525,144.975,RM,7,199899,1999,21/10/1998,2L,1L,0,25.38,4.891,1.196,0,0,,,23
CL,I,HOUGHTON REEF,14094S,-14.525,144.975,RM,13,200405,2005,29/08/2004,2U,1L,0,35.729,3.021,0.208,0,0,,,24
CL,I,COQUET REEF(14097),14097S,-14.541667,144.991667,RM,1,199293,1993,1/05/1993,1,,0,15,,0,0,0,,,18
CL,I,TURTLE GROUP REEF (NO 2),14120B,-14.736667,145.2,RM,4,199596,1996,30/09/1995,2U,,0,26.548,,0.714,0,0,,,21
CL,I,TURTLE GROUP REEF (NO 2),14120B,-14.736667,145.2,RM,7,199899,1999,14/10/1998,3L,1L,1L,35.368,3.676,1.765,0,0,,,17
CL,I,TURTLE GROUP REEF (NO 2),14120B,-14.736667,145.2,RM,8,199900,2000,18/10/1999,3L,1L,1L,37.206,5.147,2.206,0,0,,,17
CL,I,TURTLE GROUP REEF (NO 2),14120B,-14.736667,145.2,RM,9,200001,2001,22/07/2000,2U,1L,1L,26.641,2.813,2.031,0,0,,,16
CL,I,MARTIN REEF(14123),14123S,-14.766667,145.358333,RM,1,199293,1993,5/05/1993,2,,1,22.25,,2.8,0,0,,,50
CL,I,MARTIN REEF(14123),14123S,-14.766667,145.358333,RM,3,199495,1995,25/10/1994,2U,,1L,29.625,,1.85,0,0,,,50
CL,I,MARTIN REEF(14123),14123S,-14.766667,145.358333,RM,4,199596,1996,30/09/1995,2U,,1L,25.134,,2.188,13,0.232,,,56
CL,I,MARTIN REEF(14123),14123S,-14.766667,145.358333,RM,5,199697,1997,15/10/1996,2L/2U,,0,22.837,,1.202,9,0.173,,,52
CL,I,MARTIN REEF(14123),14123S,-14.766667,145.358333,RM,6,199798,1998,19/10/1997,2L,1U,1L,19.921,6.825,2.103,27,0.429,,,63
CL,I,MARTIN REEF(14123),14123S,-14.766667,145.358333,RM,7,199899,1999,19/10/1998,2U,1U,1L,25.324,10.278,1.852,25,0.463,,,54
CL,I,MARTIN REEF(14123),14123S,-14.766667,145.358333,RM,8,199900,2000,19/10/1999,2U,1U,1L,28,9.115,2.462,9,0.138,,,65
CL,I,MARTIN REEF(14123),14123S,-14.766667,145.358333,RM,9,200001,2001,21/07/2000,2U,1L,1L,25.848,6.652,2.232,5,0.089,,,56
CL,I,MARTIN REEF(14123),14123S,-14.766667,145.358333,RM,10,200102,2002,1/07/2001,2L,1L,1L,23.039,6.422,1.422,0,0,,,58
CL,I,MARTIN REEF(14123),14123S,-14.766667,145.358333,RM,11,200203,2003,1/08/2002,2U,1L,1L,26.644,3.935,2.315,0,0,,,54
CL,I,MARTIN REEF(14123),14123S,-14.766667,145.358333,RM,12,200304,2004,31/08/2003,2L,1L,1L,14.825,4.035,2.632,0,0,,,57
CL,I,MARTIN REEF(14123),14123S,-14.766667,145.358333,RM,13,200405,2005,25/08/2004,2U,1L,1L,30.319,4.853,1.814,0,0,,,51
CL,I,MARTIN REEF(14123),14123S,-14.766667,145.358333,RAP,14,200506,2006,6/10/2005,2U,1L,1L,28.561,4.962,2.348,0,0,6,0.090909091,66
CL,I,MARTIN REEF(14123),14123S,-14.766667,145.358333,RM,15,200607,2007,6/10/2006,3L,1L,1L,28.393,3.265,2.449,0,0,29,0.591836735,49
CL,I,MARTIN REEF(14123),14123S,-14.766667,145.358333,RAP,16,200708,2008,27/08/2007,2L,1L,1L,19.755,5.392,2.157,0,0,10,0.196078431,51
CL,I,MARTIN REEF(14123),14123S,-14.766667,145.358333,RM,17,200809,2009,30/10/2008,2U,1L,1L,27.146,3.958,1.667,1,0.017,9,0.15,60
CL,I,MARTIN REEF(14123),14123S,-14.766667,145.358333,RAP,18,200910,2010,13/11/2009,3L,1L,1L,31.366,3.38,2.037,0,0,0,0,54
CL,I,MARTIN REEF(14123),14123S,-14.766667,145.358333,RM,19,201011,2011,17/10/2010,3L,1L,1L,35.602,7.222,1.991,1,0.019,5,0.092592593,54
CL,I,MARTIN REEF(14123),14123S,-14.766667,145.358333,RM,21,201213,2013,19/10/2012,2U,1L,1L,27.444,3.134,2.388,34,0.507,8,0.119402985,67
CL,I,MARTIN REEF(14123),14123S,-14.766667,145.358333,RM,25,201617,2017,31/08/2016,1L,1L,0,6.389,2.454,0.602,0,0,10,0.185185185,54
CL,I,MARTIN REEF(14123),14123S,-14.766667,145.358333,RM,27,201819,2019,11/12/2018,1U,1L,0,8.692,3.577,0.192,0,0,16,0.246153846,65
CL,I,MARTIN REEF(14123),14123S,-14.766667,145.358333,RM,29,202021,2021,29/10/2020,2L,1L,0,25.68,3.991,0.263,0,0,15,0.263157895,57
CL,I,LINNET REEF,14126S,-14.783333,145.341667,RM,1,199293,1993,7/05/1993,2-Mar,,0,31.641,,2.188,0,0,,,32
CL,I,LINNET REEF,14126S,-14.783333,145.341667,RM,3,199495,1995,24/10/1994,2U,,0,34.414,,1.172,2,0.063,,,32
CL,I,LINNET REEF,14126S,-14.783333,145.341667,RM,4,199596,1996,29/09/1995,3L,,1L,31.523,,2.188,15,0.469,,,32
CL,I,LINNET REEF,14126S,-14.783333,145.341667,RM,5,199697,1997,18/10/1996,2U,,1L,26.536,,1.429,13,0.371,,,35
CL,I,LINNET REEF,14126S,-14.783333,145.341667,RM,6,199798,1998,20/10/1997,2U,1L,1L,27.635,4.392,2.432,22,0.595,,,37
CL,I,LINNET REEF,14126S,-14.783333,145.341667,RM,7,199899,1999,15/10/1998,3L,1L,1L,34.007,6.397,2.279,9,0.265,,,34
CL,I,LINNET REEF,14126S,-14.783333,145.341667,RM,8,199900,2000,23/10/1999,2L,1L,1L,22.286,4,2.214,0,0,,,35
CL,I,LINNET REEF,14126S,-14.783333,145.341667,RM,9,200001,2001,20/07/2000,2U,1L,1L,24.28,3.712,1.894,0,0,,,33
CL,I,LINNET REEF,14126S,-14.783333,145.341667,RM,10,200102,2002,10/07/2001,2U,1L,1L,28.625,2.667,2.25,0,0,,,30
CL,I,LINNET REEF,14126S,-14.783333,145.341667,RM,11,200203,2003,2/08/2002,2U,1L,1L,26.78,3.712,2.5,1,0.03,,,33
CL,I,LINNET REEF,14126S,-14.783333,145.341667,RM,12,200304,2004,1/09/2003,2L,1L,1L,15.469,3.125,2.188,1,0.031,,,32
CL,I,LINNET REEF,14126S,-14.783333,145.341667,RM,13,200405,2005,26/08/2004,2L,1L,1L,24.242,2.652,1.818,0,0,,,33
CL,I,LINNET REEF,14126S,-14.783333,145.341667,RAP,14,200506,2006,6/10/2005,2U,1L,1L,21.283,2.632,2.303,0,0,7,0.184210526,38
CL,I,LINNET REEF,14126S,-14.783333,145.341667,RM,15,200607,2007,6/10/2006,2U,1L,1L,27.931,3.276,2.5,1,0.034,4,0.137931034,29
CL,I,LINNET REEF,14126S,-14.783333,145.341667,RAP,16,200708,2008,26/08/2007,2L,1L,1L,22.071,3.357,2.143,0,0,7,0.2,35
CL,I,LINNET REEF,14126S,-14.783333,145.341667,RM,17,200809,2009,31/10/2008,2U,1L,0,23.945,2.656,0.859,0,0,6,0.1875,32
CL,I,LINNET REEF,14126S,-14.783333,145.341667,RAP,18,200910,2010,13/11/2009,2U,1L,1L,29.265,2.794,1.838,0,0,0,0,34
CL,I,LINNET REEF,14126S,-14.783333,145.341667,RM,19,201011,2011,25/10/2010,3L,1L,1L,33.71,2.984,2.339,2,0.065,3,0.096774194,31
CL,I,LINNET REEF,14126S,-14.783333,145.341667,RM,21,201213,2013,18/10/2012,3L,1L,1L,28.107,2.429,1.857,34,0.971,2,0.057142857,35
CL,I,LINNET REEF,14126S,-14.783333,145.341667,RM,25,201617,2017,30/08/2016,1L,1L,0,2.917,2.153,0.069,0,0,6,0.166666667,36
CL,I,LINNET REEF,14126S,-14.783333,145.341667,RM,27,201819,2019,10/12/2018,1U,1L,0,9.444,2.778,0.625,0,0,5,0.138888889,36
CL,I,LINNET REEF,14126S,-14.783333,145.341667,RMRAP,28,201920,2020,12/12/2019,2L,1L,0,20.262,2.442,0.756,0,0,11,0.255813953,43
CL,I,LINNET REEF,14126S,-14.783333,145.341667,RM,29,202021,2021,29/10/2020,1U,1L,0,16.136,2.121,0.076,0,0,5,0.151515152,33
CL,I,TWO ISLANDS REEF,15002S,-15.025,145.441667,RM,1,199293,1993,30/04/1993,3,,1,41.429,,4.286,0,0,,,21
CL,I,TWO ISLANDS REEF,15002S,-15.025,145.441667,RM,4,199596,1996,3/10/1995,2U,,1U,31.85,,5.7,90,3.6,,,25
CL,I,TWO ISLANDS REEF,15002S,-15.025,145.441667,RM,7,199899,1999,13/10/1998,1U,1U,1L,7.895,8.816,1.711,0,0,,,19
CL,I,TWO ISLANDS REEF,15002S,-15.025,145.441667,RM,10,200102,2002,9/07/2001,2L,1L,1L,13.523,2.955,2.045,0,0,,,22
CL,I,TWO ISLANDS REEF,15002S,-15.025,145.441667,RM,13,200405,2005,22/08/2004,2L,1L,1L,23.269,2.5,2.019,0,0,,,26
CL,I,TWO ISLANDS REEF,15002S,-15.025,145.441667,RM,19,201011,2011,2/11/2010,3U,1L,1L,46.534,3.068,2.386,0,0,0,0,22
CL,I,TWO ISLANDS REEF,15002S,-15.025,145.441667,RM,21,201213,2013,26/10/2012,3L,1L,1L,33.9,3.3,4.3,69,2.76,3,0.12,25
CL,I,THREE ISLANDS REEF,15005S,-15.116667,145.425,RM,2,199394,1994,18/10/1993,3L,,1L,36.875,,4.432,0,0,,,22
CL,I,THREE ISLANDS REEF,15005S,-15.116667,145.425,RM,5,199697,1997,12/10/1996,3L,,1L,33.864,,2.386,47,2.136,,,22
CL,I,THREE ISLANDS REEF,15005S,-15.116667,145.425,RM,8,199900,2000,24/10/1999,3L,1L,1L,32.609,9.348,2.174,0,0,,,23
CL,I,THREE ISLANDS REEF,15005S,-15.116667,145.425,RM,11,200203,2003,17/07/2002,3L,1L,1L,33.661,3.661,2.143,0,0,,,28
CL,I,THREE ISLANDS REEF,15005S,-15.116667,145.425,RAP,14,200506,2006,6/10/2005,3U,1L,1L,42.3,7.2,2.3,0,0,7,0.28,25
CL,I,THREE ISLANDS REEF,15005S,-15.116667,145.425,RM,21,201213,2013,26/10/2012,3U/4L,1L,1L,47.933,4.615,2.5,12,0.462,0,0,26
CL,I,BOULDER REEF,15012S,-15.416667,145.425,RM,1,199293,1993,12/05/1993,2,,0,27.143,,2.286,0,0,,,70
CL,I,BOULDER REEF,15012S,-15.416667,145.425,RM,2,199394,1994,17/10/1993,2U,,1L,26.118,,2.675,0,0,,,57
CL,I,BOULDER REEF,15012S,-15.416667,145.425,RM,3,199495,1995,13/10/1994,2U,,1L,26.004,,1.434,0,0,,,61
CL,I,BOULDER REEF,15012S,-15.416667,145.425,RM,4,199596,1996,3/10/1995,2U,,0,22.119,,1.186,3,0.051,,,59
CL,I,BOULDER REEF,15012S,-15.416667,145.425,RM,5,199697,1997,12/10/1996,2U,,0,29.577,,0.887,0,0,,,62
CL,I,BOULDER REEF,15012S,-15.416667,145.425,RM,6,199798,1998,27/10/1997,2L,1L,1L,17.222,2.738,2.103,43,0.683,,,63
CL,I,BOULDER REEF,15012S,-15.416667,145.425,RM,7,199899,1999,8/10/1998,2U,1L,1L,22.5,4.074,3.102,80,1.481,,,54
CL,I,BOULDER REEF,15012S,-15.416667,145.425,RM,8,199900,2000,26/10/1999,2L/2U,1L,1L,22.695,5.508,1.914,8,0.125,,,64
CL,I,BOULDER REEF,15012S,-15.416667,145.425,RM,9,200001,2001,2/02/2001,2U,1L,1L,28.113,3.971,2.255,0,0,,,51
CL,I,BOULDER REEF,15012S,-15.416667,145.425,RM,10,200102,2002,17/07/2001,2U,1L,1L,28.979,4.333,2.417,0,0,,,60
CL,I,BOULDER REEF,15012S,-15.416667,145.425,RM,11,200203,2003,17/07/2002,2U,1L,1L,24.813,3.358,2.5,0,0,,,67
CL,I,BOULDER REEF,15012S,-15.416667,145.425,RM,12,200304,2004,9/09/2003,2L,1L,1L,18.566,3.852,2.459,0,0,,,61
CL,I,BOULDER REEF,15012S,-15.416667,145.425,RM,13,200405,2005,7/09/2004,2U,1L,1L,23.354,2.75,1.875,0,0,,,60
CL,I,BOULDER REEF,15012S,-15.416667,145.425,RAP,14,200506,2006,15/10/2005,2U,1L,1L,22.773,3.477,2.461,1,0.016,7,0.109375,64
CL,I,BOULDER REEF,15012S,-15.416667,145.425,RM,15,200607,2007,29/09/2006,2U,1L,1L,31.923,4.115,2.5,0,0,123,1.892307692,65
CL,I,BOULDER REEF,15012S,-15.416667,145.425,RM,17,200809,2009,26/10/2008,2U,1L,1L,29.246,4.365,2.222,0,0,2,0.031746032,63
CL,I,BOULDER REEF,15012S,-15.416667,145.425,RAP,18,200910,2010,12/11/2009,2U,1L,1L,32.004,4.048,2.183,0,0,8,0.126984127,63
CL,I,BOULDER REEF,15012S,-15.416667,145.425,RM,19,201011,2011,16/10/2010,2U,1L,1L,23.822,5.036,1.739,0,0,5,0.072463768,69
CL,I,BOULDER REEF,15012S,-15.416667,145.425,RM,21,201213,2013,29/10/2012,2U,1L,1L,27.192,3.664,2.192,50,0.685,14,0.191780822,73
CL,I,BOULDER REEF,15012S,-15.416667,145.425,RM,29,202021,2021,4/11/2020,2U,1L,0,25.952,2.5,0.04,0,0,9,0.142857143,63
CL,I,EGRET REEF,15013S,-15.475,145.416667,RM,1,199293,1993,13/05/1993,2,,0,17.9,,1.3,0,0,,,50
CL,I,EGRET REEF,15013S,-15.475,145.416667,RM,4,199596,1996,15/10/1995,2L,,0/1L,18.62,,1.354,0,0,,,48
CL,I,EGRET REEF,15013S,-15.475,145.416667,RM,7,199899,1999,8/10/1998,2L,1L,1L,18.827,6.582,2.143,99,2.02,,,49
CL,I,EGRET REEF,15013S,-15.475,145.416667,RM,10,200102,2002,13/09/2001,2L,1L,1L,15.313,2.917,1.823,0,0,,,48
CL,I,EGRET REEF,15013S,-15.475,145.416667,RM,13,200405,2005,20/08/2004,1U,1L,1L,12.108,3.627,2.108,0,0,,,51
CL,I,EGRET REEF,15013S,-15.475,145.416667,RM,15,200607,2007,29/09/2006,2L,1L,0/1L,16,3.5,1.25,0,0,48,0.96,50
